idx,title,question,answer,url
511,강아지 유선종양,"7살 중형견인데 배에 유선종양이 생겼어요. 
근데 주변에 까만 얼룩 같은게 있고 젖꼭지 한개가 까맣게 됐어요ㅠㅠ
젖꼭지를 핥지만 아파하는 것 같지는 않고 다른 곳은 문제 없는 것 같아요.

1. 악성인가요?

2. 수술비는 얼마 정도 될까요?

3. 완치되는 건가요?","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
일반적으로 유선종양은 호르몬 영향으로 중성화수술이 완료되지 않은 노령 암컷에서 다발합니다.
유선종양은 발생하면 외과적 처치가 우선입니다.
방치하게 되면 크기가 점점 커지고 상황은 더욱 악화됩니다.
악성여부는 조직검사 결과 후 판단하고 수술방법은 상황에 따라 달라집니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=369327392
"
512,길 고양이가 입에서 액? 같은게 나오고 사료를 못 먹어요 이거는 증상이 어떤건가요 ? 심각하나요 ?,"고양이가 입에서 액? 같은게 나와요 그리고 계속 입을 벌리는 행동을 하고 사료를 못 먹어요 갈아야 먹을 수 있어요 증상이 뭔가요 ? 병원에서 얼마가 깨질까요

Play
0
00:00
00:00","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 질병을 판단하기에는 제한적이고 어려운 부분이 있습니다.
증상으로 유추하면 구내염일 가능성이 매우 높아 보입니다.
허피스나 칼리시바이러스 감염증 및 면역결핍, 백혈병도 완전히 배제하기 어렵습니다.
상황이 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=369183496
"
513,강아지가 발을 핥고있어서 봤는데 습진같은게 있더라고요. 털도 빠졌고요. 집에 강아지가 푸들로만 3마리인데 먼저 한 강아지가 습진이 생겼었어요.,"강아지가 발을 핥고있어서 봤는데 습진같은게 있더라고요. 털도 빠졌고요.
집에 강아지가 푸들로만 3마리인데 먼저 한 강아지가 습진이 생겼었어요.
그래서 옮겼을 수도 있는데 한 마리는 습진이 없거든요.. 병원을 가보는게 나을까요?","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
일반적으로 발을 핥는 경우는 지간피부염으로 인한 경우가 많습니다.
발에 지간염과 같은 피부염이 발생하게 되면
소양감으로 인해 발을 핥아 변색되고 염증이 진행되어 상황은 더욱 악화되는
악순환이 계속 이어집니다.
일반적으로 지간피부염은 세균, 곰팡이, 모낭충 등의 원인으로 발생합니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=369128282
"
514,강아지가 노란토를 했어요 ㅜㅜ,,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
증상만으로 질병을 판단하기에는 제한적이고 어려운 부분이 있습니다.
강아지 구토의 원인은 너무나 다양합니다.
이물을 비롯해 췌장염, 위염, 간질환, 신장질환, 스트레스, 체질에 맞지 않는
사료나 간식과 같은 원인으로 발생할 수 있습니다.
구토가 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=369092182
"
515,강아지 피부 검은색,"9살이구요
뒷다리 안쪽 부분이 사진처럼 저런데.. 이유가 뭘까요","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
사진으로 유추하면 피부염으로 인한 색소침착일 가능성이 높아 보입니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=369024662
"
516,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368997909
"
517,강아지 고추에 뭐가 났는데 이게 뭘까요..?,,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
일반적으로 생식기 주변은 배설물의 오염으로 인해 피부염에
취약합니다.
뾰루지와 같은 세균성 피부염이 종종 발생하고
진행되어 상황은 더욱 악화되는 경우도 있습니다.
상황이 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368906785
"
518,제목처럼.. 강아지예방접종에 대한 질문이있습니다1차맞고 2-3주 이내 2차맞는거 알고있습니다5차 까지 예방접종 다 맞았으면 또 언제 예방접종 하나요예를들어.. 1년후에 또 5차까지 맞춰야된다던가..그런거 없나요??,,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
일반적으로 강아지 예방접종은 생후 45일부터 2~3주 간격으로
5~6차 접종을 합니다.
기초접종이 완료되면 1년에 한 번씩 추가접종을 합니다.
정기적으로 년 1회 예방접종을 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368889410
"
519,저는 수의사가 되고 싶은 3학년 입니다,"수의사가 되려면 무슨 책을 주로 읽어야 하나요?
수의학에 대한 책을 어디에서 구할수있나요?
수의사가 되려면 무슨 활동을 주로 해야하나요?","안녕하세요. 
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
수의사는 단순하게 동물을 좋아하고 관심만으로 할 수 없고 
반드시 사명감이 필요한 직업입니다.
일반적으로 상위 1.0~1.5%이내 위치해야 안정권이니
우선 수의과대학에 진학할 수 있게 학업에 집중하고 충실해야 합니다.
그리고 화학과 생물 같은 과목에 관심을 가지고 열심히 하면
수의학을 이해하고 공부하는데 많은 도움이 됩니다.
열심히 해서 꼭 꿈을 이루시고 추후 수의사 선후배로 만났으면 좋겠습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368841980
"
520,암컷 강아지 생식기,"6개월 정도된 강아지인데 2~3주 전부터 생식기쪽을 많이 핥고 붓더라구요. 첫 생리를 할 즈음이라 그런건가 했는데, 점점 갈수록 많이 붓는거 같습니다. 이럴 경우에 첫 생리때까지 기다리는게 나을까요, 동물병원에 내원하여 자궁쪽 문제가 있는지 진단 받아보는게 나을까요?","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
일반적으로 강아지는 발정시기가 되면 생리 및 생식기 부종이 발생합니다.
생식기 부종 증상을 고려하면 발정시기일 가능성이 높아 보입니다.
개체에 따라 무혈발정이 나타나 출혈은 없을 수 있습니다.
정상적인 소견이니 너무 걱정하지 않으셔도 될 것 같습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368614763
"
521,안녕하세요 방금 강아지 산책을 다녀왔는데 왼쪽 뒷다리를 절고 경련처럼 움직여서요.. 발가락도 계속 깨무는데 지금 병원갈 상황이 못 되어서 질문드,안녕하세요 방금 강아지 산책을 다녀왔는데 왼쪽 뒷다리를 절고 경련처럼 움직여서요.. 발가락도 계속 깨무는데 지금 병원갈 상황이 못 되어서 질문드립니다,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
일반적으로 산책 후 발을 핥는 경우 발바닥 상처나 뾰족한 이물질이 원인일
가능성이 높습니다.
그리고 풀씨로 인한 상처도 고려해야 합니다.
상황이 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368724572
"
522,"강아지 첫생리 생식기 부음

8개월 된 강아지가
지난주쯤 첫생리하고 2주 지났습니다
생식기가 이렇게 부어있는데 정상인가요?ㅠㅠ


#강아지
#생리
#강아지생리
#강아지생식기
#강아지생식기부음
#개
#강아지피부
#동물병원
#강형욱",,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
일반적으로 강아지는 첫 생리 후 생식기 부종이 발생합니다.
발정시기가 종료되면 부종이 다소 완화되지만
생리 이전의 상황으로 원상복귀 되지는 않습니다.
정상적인 소견이니 너무 걱정하지 않으셔도 될 것 같습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368526215
"
523,혹시 저희 강아지 백내장인가요?? 밝은 곳에서 가만히 보고 있으면 눈동자가 살짝 푸른듯 흰듯한 색상을 띄어서요 ㅠㅠ 하지만 또 살짝 그늘진 곳으,"혹시 저희 강아지 백내장인가요?? 밝은 곳에서 가만히 보고 있으면 눈동자가 살짝 푸른듯 흰듯한 색상을 띄어서요 ㅠㅠ
하지만 또 살짝 그늘진 곳으로 가면 갈색빛이라,,
그냥 빛반사일까요??","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
일반적으로 강아지 백내장은 노화, 유전, 당뇨, 포도막염, 외상 등의 원인으로
발생하고 시력소실로 이어집니다.
방치하게 되면 염증 및 녹내장, 망막박리로 진행되어 상황은 더욱 악화될 수 있습니다.
그러나 사진으로 유추하면 정상적인 소견이니 너무 걱정하지 않으셔도 될 것 같습니다. ","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368485306
"
524,암컷 강아지가 태어난 지 5년 정도 됐는데 이제라도 중성화 수술을 해주는 게 좋을까요?,,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
강아지나 고양이는 수컷, 암컷 모두 중성화수술이 필요합니다.
수컷의 경우에는 행동장애와 전립선염, 전립선암, 항문선종과 같은 생식기질환을 예방하고
암컷은 생리와 유선종양, 자궁축농증, 난소종양과 같은 생식기질환을 예방할 수 있습니다.
일반적으로 중성화수술은 생후 7개월 전후로 시행합니다.
조금 늦은감은 있지만 지금이라도 중성화수술을 시키시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368378812
"
525,혹시 이거 밀웜이라는 건가요..??,"고양이 젖?인지 혹시 피부병인지 궁금해서 글남깁니다. 알려주세여어어..ㅠㅠㅠ
약같은거 발라줘야되나요??","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
사진으로 유추하면 피부염은 아니니 너무 걱정하지 않으셔도 될 것 같습니다.
그리고 고양이의 곰팡이성 피부염의 원인균은 밀웜이 아니라 링웜입니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368273680
"
526,고양이 구토 증상,"페르시안 2살짜리 남아를 키우고 있습니다. 원래 약간 아팠던 애를 데려와서 잔기침이 많았는데 갑자기 오늘 오전부터 막 토를 하네요.. 토가 약간 밝은 갈색에 츄르 색깔이에요..ㅠ 게다가 온몸에 토가 묻기도 하고 계속 토하고 그래서 씻길 수는 없고 하니까 다른 방으로 분리시켜놨는데요.. 여기가 시골이라 동물병원도 없어요ㅠㅠ 1시간 넘는 거리에 시내가 있는데 그곳에만 있어요...
심지어 애가 약간 발정할 때와 비슷한 울음소리를 내고 있어요.. 어떻게 해야 할지 좀 알려주세요..(병원 갈 상황 X)","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
고양이 구토의 원인은 너무나 다양합니다.
이물을 비롯해 간질환, 신장질환, 췌장염, 위장염, 체질에 맞지 않는 
사료나 간식, 과도한 스트레스, 헤어볼 등의 원인으로 발생할 수 있습니다.
구토가 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368334401
"
527,강아지몸에 이게생겼어요 ㅠㅞ,이게뭘까요 ? ㅠㅠ,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진으로 판단하기에는 외과적 처치와 조직검사가 필요해 보입니다.
일반적으로 종양은 발생하게 되면 외과적 절제가 우선입니다. 
방치하게 되면 크기가 점점 커지고 상황은 더욱 악화됩니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368265342
"
528,수의사 되는 법,안녕하세요 현재 중 2 학생입니다. 수의사가 꿈인데 어떤과목을 열심히 해야할까요? 걱정이 됩니다. 그리고 한국사가 중요한가요? 주변에서 한국사도 매우 중요하다고 해서요. 어느 과목 등급만 보는 학교도 있는걸로 아는데 어떤 과목을 열심히 해야 할까요? 수의사가 되기위해 미리 하면 좋은 일이 있을까요? 알려주세요. 내공 많이 드리겠습니다... 제발 알려주세요ㅜ,"안녕하세요. 
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
수의사는 단순하게 동물을 좋아하고 관심만으로는 하기 어렵고 
반드시 사명감이 필요한 직업입니다.
우선 수의과대학에 진학할 수 있게 학업에 집중하고 충실해야 합니다.
일반적으로 상위 1.0~ 1.5%이내 위치해야 안정권이니 목표를 설정하여 계획적으로
공부하면 충분히 좋은 결과를 도출해 낼 수 있습니다.
그리고 화학과 생물 같은 과목에 관심을 가지고 열심히 하면
수의학을 이해하고 공부하는데 많은 도움이 됩니다.
열심히 해서 꼭 꿈을 이루시고 추후 수의사 선후배로 만났으면 좋겠습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368164326
"
529,"고양이가 토를 많이해요 간식,사료를 먹고 바로 사료나 간식을 토해요 맨날 토하는거는 아니지만 그런식으로 토하는게 좀 많아요 그래서 요즘 살도 빠지고 그래요... 나이도 좀 있어서 걱정돼요..병원 가봐야돼겠죠?",,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
고양이 구토의 원인은 너무나 다양합니다.
이물을 비롯해 간질환, 신장질환, 췌장염, 위장염, 체질에 맞지 않는 
사료나 간식, 과도한 스트레스, 헤어볼 등의 원인으로 발생할 수 있습니다.
구토가 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368078875
"
530,강아지 종양 전이 수명,"저희집 강아지는 9살 말티즈 노령견입니다.
중성화를 시키지 않아 자궁축농증과 유선종양이 큰 것이 하나가 있었고, 금요일 수술을 시켰습니다.
자궁이 많이 부어있는터라 유선 전체를 제거하지 못했습니다. 어쨌든 자궁은 다 적출했고, 유선종양도 떼어냈는데 조직검사를 하지 않아서 양성인지 악성인지 모릅니다. 의사선생님 말로는 상태도 너무 안좋고 주변에 동글동글한 것들이 있어서 악성일 가능성이 높다고 해주셨는데, 만약 악성이 전이가 된다면 수술로도 손을 쓸 수 없다고 하더군요.
만약 종양이 악성이라면 얼마나 살 수 있을까요.
대략적으로라도 말씀 부탁드립니다.
너무 간절합니다. 잘 모르시거나 장난댓글 삼각해주세요.","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
유선종양에 의한 내부 장기로의 전이는 개체나 상황에 따라 차이가 있습니다.
일반적으로 전이 양상과 종양의 증식 속도에 따라 생존 가능성은
평균적으로 3개월에서 1년 정도로 알려져 있습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368046986
"
531,강아지 자궁축농증이 맞을까요?,"강아지가 이제 11살이 되는 2키로의 노견이에요.
중성화를 안해서 혹시 자궁축농증이 아닐까 의심돼요.

생리때가 되면 냉이가 나온다고 하는데 걱정이 됩니다. 근데 생리는 항상 지금까지 거의 티도 안날정도로 하고 거의 안해서 주기는 잘 몰라요.
식욕은 너무 좋아서 밥도 진짜 잘먹고 간식도 달라고 짖어요.
놀기도 잘 놀고 구토는 일주일 전에 한번 전날 많이 먹고 자서 자고 일어나서 한번 조금 개워낸적이 있긴한데 그 전 후에는 한번도 없었고, 설사도 안해요. 똥 잘 쌉니다.
아파보일 정도로 배가 막 부풀지듀 않았습니다. 근데 생식기는 며칠동안 붓긴 했어요. 지금은 괜찮아요
생식기 에서는 고름보다는 아랠 부분에서 반투명한 액체가 나오고 피가 난적도 없고 냄새도 안나요

이거 자궁축농증 증상이 맞나요?̊̈","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황으로 판단하기에는 자궁축농증일 가능성이 높아 보입니다.
일반적으로 자궁축농증은 다음, 다뇨, 구토, 식욕부진, 복부팽만, 생식기를 통한 농 배출 등의
증상을 나타냅니다.
그러나 개체나 질병의 진행상황에 따라 많은 차이가 있을 수 있습니다.
정확한 것은 병원에서 초음파로 진단해야 합니다.
상황이 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=368014793
"
532,강아지 배에 이거뭔가요 ㅠㅠ,배에보니까 저런게있던데 껍질일어난것처럼 ㅠㅠㅠ뭔가요?? 병원가야하나요,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
사진으로 유추하면 피부염으로 인한 각질일 가능성이 높습니다.
방치하게 되면 상황은 더욱 악화될 수 있고
피부염은 초기 치료가 상당히 중요합니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367888166
"
533,저희 강아지가 탈산재를 먹었어요 저는 몰랐는데 엄마말이 그렇다네요 아침에 일어나니 토를 해놨네요 저희 엄마가 병원에 가야 할수도 있다는데,"저희 강아지가 탈산재하고 김에 방부재를 먹었어요 아침에 일어나니 토를 해놨어요 지금은 힘들어서 방에 혼자서 있네요 저희 엄마는 좀이따 병원에 가야할수도 있다네요 지금 저희가 떡을 먹고 있는데 냄새맡고 매일 오던 저희 강아지가 오지 않아요 엄마의 말대로 병원에 가야할까요? 저희 강아지 나이는 1살이고 이름은 럭키예요 1살 세이블 포메고요 원래는 엄청 집에서까지 활발했는데 방에서 나오지를 않네요 엄마는 병원에 간다는데 제가 걱정돼는건 럭키가 남자거든요 그래서 옛날에 병원에 가서 주사를 맞았거든요 그때 엄청 낑




























 ","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 판단하기에는 실리카겔인지 아니면 다른 제습제인지는 알 수 없습니다.
숯이 주원료인 활성탄은 독성이 없어 건강에 문제가 없지만
실리카겔은 규산염의 일종으로 먹어서는 안되는 물질입니다.
내용물이 검은 가루면 활성탄이고 투명하거나 파란 알갱이면 실리카겔 가능성이 높습니다.
상황이 지속된다면
가급적 신속히 병원에서 적절한 처치 받아 보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367852944
"
534,수의사에 대해서,"수의사가 되려면 어떤 과정을 거쳐야하나요 ㅜ ㅜ?
또 수의사가 되려면 내신이랑 정시는 어느정도 나와야 하나요?","안녕하세요. 
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
수의사는 단순하게 동물을 좋아하고 관심만으로 할 수 없고 
반드시 사명감이 필요한 직업입니다.
일반적으로 상위 1.0~1.5%이내 위치해야 안정권이니
우선 수의과대학에 진학할 수 있게 학업에 집중하고 충실해야 합니다.
그리고 화학과 생물 같은 과목에 관심을 가지고 열심히 하면
수의학을 이해하고 공부하는데 많은 도움이 됩니다.
열심히 해서 꼭 꿈을 이루시고 추후 수의사 선후배로 만났으면 좋겠습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367819111
"
535,강아지 눈이 빨개요ㅠㅠ,"어제 저녁에 산책을 갔다온뒤로
눈이 빨개서 깔대기(?) 쓰고 재웠는데요. 오늘 아침에 괜찮은거같길래
벗기자마자 눈을 긁어서 다시 쓰게했거든요ㅠㅠ 근데 계속 간지러워하는거같고 불편해하는데 무슨증상일까요??
진드기쪽은 곁부분에만 냄새맡으라고했어요 병원가봐야될까요","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
사진으로 유추하면 알러지성 안검염일 가능성이 높아 보입니다.
일반적으로 알러지는 음식물이나 환경에 의해 발생합니다.
상황이 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367786156
"
536,강아지 선종?,"4살된 시츄인데
앞발 며느리발톱 옆에
볼록한게 생기기 시작했어요
작년 10월부터 보이기 시작했는데
이대로 괜찮은건가요?ㅜ","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
사진으로 유추하면 유두종일 가능성이 높아 보입니다.
방치하게 되면 크기가 커지고 염증을 동반하여 상황은 더욱 악화될 수 있습니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367694440
"
537,@Exception_alert@,,,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367688022
"
538,예방접종 매년해야되나요,,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
일반적으로 강아지 예방접종은 생후 45일부터 2~3주 간격으로
5~6차 접종을 합니다.
기초접종이 완료되면 1년에 한 번씩 추가접종을 합니다.
정기적으로 년 1회 예방접종을 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367675058
"
539,새끼 고양이는 태어나자마자 우나요?,새끼를 낳으면 언제부터 애기 울음 소리가 들리나 해서요.,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
강아지나 고양이도 사람과 마찬가지로 태어난 직 후부터 울음을 나타냅니다.
이울음은 비로소 폐포호흡의 시작을 알리는 중요한 의미가 있습니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367593266
"
540,강아지 초콜렛 먹었을 경우 간이 제일 나빠진다고 알고있는데 혹시 다른곳은 어디가 또 안좋아지나요... 입에 넣고 있는거 발견 즉시 뺏어서 먹진,"강아지 초콜렛 먹었을 경우
간이 제일 나빠진다고 알고있는데
혹시 다른곳은 어디가 또 안좋아지나요...
입에 넣고 있는거 발견 즉시 뺏어서
먹진 않은것같은데(홈런볼)
그래도 찝찝해서요....
구토,설사,이상행동 1도 없구요
평소랑 똑같아요","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
강아지에게 초콜릿은 심장박동증가, 불안, 발작 등의 증상이 나타날 수 있고
심할 경우엔 생명까지도 위협합니다.
어린 강아지는 소량의 초콜릿 섭취만으로도
초콜릿 중독에 걸릴 위험이 높습니다.
섭취하지 않게 처치하여 다행이지만 
개체에 따라 발현시간이 다르기 때문에 잘 관찰해서 증상이 나타난다면
신속히 병원에서 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367576479
"
541,강아지가 오늘 아침부터 토를 지금까지 계속 하고 숨을들이마쉴때 힘들게 떨면서 호흡을 하고 배에선 꿀렁꿀렁거리고 딸꾹질도 좀하고 그러는데 왜그러는,"강아지가 오늘 아침부터 토를 지금까지 계속 하고 숨을들이마쉴때 힘들게 떨면서 호흡을 하고 배에선 꿀렁꿀렁거리고
딸꾹질도 좀하고 그러는데 왜그러는걸까요... 너무 걱정되요...","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 질병을 판단하기에는 제한적이고 어려운 부분이 있습니다.
강아지 구토의 원인은 너무나 다양합니다.
이물을 비롯해 췌장염, 위염, 간질환, 신장질환, 스트레스, 체질에 맞지 않는
사료나 간식과 같은 원인으로 발생할 수 있습니다.
상황이 지속된다면
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367435960
"
542,고양이 눈위가 하얀색으로 변했다가 없어져요,"고양이 눈 위쪽이 사진처럼 하얀색 으로 변하면 고양이가 자꾸 눈을 비비면서 눈물을 흐르는데 뭔가요?ㅠㅠ
몇달전부터 이랬는데 괜찮졌다 안졌다가를 반복하는데 어제부터 갑자기 심해졌어요","안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
사진만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
일반적으로 안질환은 결막염이나 각막염, 각막궤양으로 발생합니다.
눈은 치료시기를 놓치면 더욱 악화될 뿐만 아니라 영구적인 장애를 남길 수 있습니다.
허피스나 칼리시바이러스 감염증과 클라미디아 질환도 완전히 배제하기 어려운 상황입니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367372455
"
543,강아지가 오줌을 많이싸요,10살 된 강아지 키우고 있어요 이상하게 한달 전 부터 강아지가 오줌을 너무 많이 싸요 강아지종은 푸들이에요 찾아보니 더워서 물을 많이 먹는걸수도 있다고 하는데 날이 풀렸는데도 물을 엄청 먹고 오줌을 많이 싸네요... 물은 하루에 강아지물통 하나 꽉 채운거 먹는 것 같고요 더 먹을때도 있었어요 오줌은 6번 이상은 싸는 것 같아요 문제가 있는걸까요?? 목요일에 병원 방문 할 예정이긴한데 대충좀 알고싶어서요 또 강아지 눈곱이 끈적끈적하고 하얀색이 자주 껴요... 이건 먼지때문일까요?? 아님 눈에 문제가 있는걸까요... 알려주세요 있는내공 다 겁니다,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
상황만으로 판단하기에는 제한적이고 어려운 부분이 있습니다.
증상으로 유추하면 당뇨를 비롯한 갑상선, 부신피질 호르몬질환, 신장질환일 가능성이 높아 보입니다.
중성화수술이 완료되지 않은 암컷 강아지의 경우 자궁축농증도 완전히 배제하기 어려운 상황입니다.
병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367360783
"
544,저희 집 강아지가 배꼽탈장이 약간 있는데 수술해야 할 정도인가요??,,"안녕하세요.
지식iN 동물의료상담 수의사 은평동물병원장 버드나무 이상철입니다.
제대 탈장이라고 하며 배꼽 부위에 발생한 탈장으로
제륜(배꼽륜, umbilical ring)을 통해 복강 내에 있는 장기나 복막의 일부가
배꼽의 피부층을 밀고 볼록하게 나온 것입니다.
크기가 작거나 변화가 없다면 미관상을 제외하고 건강에는 크게 문제가 없지만
환부의 크기가 커지거나 딱딱하고 색깔이 변했다면
상황이 더 악화되기 전에 신속한 외과적 교정이 필요합니다.
사진으로 판단하면 조금 더 관찰하시길 권해드립니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=367151131
"
